CDS,Name,AggLevel,DFC,Subgroup,Subgrouptype,NumCohort,NumGraduates,Cohort Graduation Rate,NumDropouts,Cohort Dropout Rate,NumSpecialEducation,Special Ed Completers Rate,NumStillEnrolled,Still Enrolled Rate,NumGED,GED Rate,Year
1611190130609,Alameda Community Learning Center,D,Y,All,2,11,11,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,All,2,11,11,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,All,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,All,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,All,5,*,*,85.71,*,0,*,0,*,14.3,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,All,5,*,*,85.71,*,0,*,0,*,14.3,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,All,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,All,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,All,7,21,21,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,All,7,21,21,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,All,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,All,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,All,All,50,49,98,*,0,*,0,*,2,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,All,All,50,49,98,*,0,*,0,*,2,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,EL,All,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,EL,All,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,FEM,7,12,12,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,FEM,7,12,12,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,FEM,All,24,24,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,FEM,All,24,24,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,MAL,5,*,*,75,*,0,*,0,*,25,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,MAL,5,*,*,75,*,0,*,0,*,25,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,MAL,All,26,25,96.15,*,0,*,0,*,3.8,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,MAL,All,26,25,96.15,*,0,*,0,*,3.8,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,SD,All,15,14,93.33,*,0,*,0,*,6.7,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,SD,All,15,14,93.33,*,0,*,0,*,6.7,*,0,1516
1611190130609,Alameda Community Learning Center,D,Y,SE,All,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130609,Alameda Community Learning Center,S,Y,SE,All,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,All,2,170,162,95.29,*,0,*,3.5,*,1.2,*,0,1516
1611190130229,Alameda High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,All,4,17,16,94.12,*,0,*,5.9,*,0,*,0,1516
1611190130229,Alameda High,S,N,All,5,40,35,87.5,*,5,*,2.5,*,5,*,0,1516
1611190130229,Alameda High,S,N,All,6,24,21,87.5,*,4.2,*,8.3,*,0,*,0,1516
1611190130229,Alameda High,S,N,All,7,115,111,96.52,*,1.7,*,0.9,*,0.9,*,0,1516
1611190130229,Alameda High,S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,All,All,378,357,94.44,*,1.3,11,2.9,*,1.3,*,0,1516
1611190130229,Alameda High,S,N,EL,All,78,72,92.31,*,1.3,*,3.8,*,2.6,*,0,1516
1611190130229,Alameda High,S,N,FEM,2,79,76,96.2,*,0,*,2.5,*,1.3,*,0,1516
1611190130229,Alameda High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,FEM,5,24,20,83.33,*,4.2,*,4.2,*,8.3,*,0,1516
1611190130229,Alameda High,S,N,FEM,6,12,11,91.67,*,0,*,8.3,*,0,*,0,1516
1611190130229,Alameda High,S,N,FEM,7,55,54,98.18,*,1.8,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,FEM,All,184,175,95.11,*,1.1,*,2.2,*,1.6,*,0,1516
1611190130229,Alameda High,S,N,MAL,2,91,86,94.51,*,0,*,4.4,*,1.1,*,0,1516
1611190130229,Alameda High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,MAL,4,*,*,87.5,*,0,*,12.5,*,0,*,0,1516
1611190130229,Alameda High,S,N,MAL,5,16,15,93.75,*,6.3,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,MAL,6,12,*,83.33,*,8.3,*,8.3,*,0,*,0,1516
1611190130229,Alameda High,S,N,MAL,7,60,57,95,*,1.7,*,1.7,*,1.7,*,0,1516
1611190130229,Alameda High,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130229,Alameda High,S,N,MAL,All,194,182,93.81,*,1.5,*,3.6,*,1,*,0,1516
1611190130229,Alameda High,S,N,SD,All,133,120,90.23,*,2.3,*,4.5,*,3,*,0,1516
1611190130229,Alameda High,S,N,SE,All,50,31,62,*,8,11,22,*,8,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,All,2,22,22,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,All,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,All,5,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,All,7,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,All,All,36,36,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,EL,All,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,FEM,All,16,16,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,MAL,2,12,12,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,MAL,All,20,20,100,*,0,*,0,*,0,*,0,1516
1611190106401,Alameda Science and Technology Institute,S,N,SD,All,14,14,100,*,0,*,0,*,0,*,0,1516
16111900,Alameda Unified,D,N,All,2,259,238,91.89,*,2.3,*,3.1,*,2.7,*,0,1516
16111900,Alameda Unified,D,N,All,3,12,*,75,*,16.7,*,0,*,8.3,*,0,1516
16111900,Alameda Unified,D,N,All,4,55,51,92.73,*,1.8,*,1.8,*,3.6,*,0,1516
16111900,Alameda Unified,D,N,All,5,106,84,79.25,*,8.5,*,0.9,12,11.3,*,0,1516
16111900,Alameda Unified,D,N,All,6,80,58,72.5,*,10,*,3.8,11,13.8,*,0,1516
16111900,Alameda Unified,D,N,All,7,186,169,90.86,*,4.8,*,1.6,*,2.7,*,0,1516
16111900,Alameda Unified,D,N,All,9,29,23,79.31,*,13.8,*,0,*,6.9,*,0,1516
16111900,Alameda Unified,D,N,All,All,727,632,86.93,39,5.4,16,2.2,40,5.5,*,0,1516
16111900,Alameda Unified,D,N,EL,All,175,149,85.14,*,4.6,*,2.9,13,7.4,*,0,1516
16111900,Alameda Unified,D,N,FEM,2,121,113,93.39,*,2.5,*,2.5,*,1.7,*,0,1516
16111900,Alameda Unified,D,N,FEM,3,*,*,60,*,20,*,0,*,20,*,0,1516
16111900,Alameda Unified,D,N,FEM,4,28,27,96.43,*,3.6,*,0,*,0,*,0,1516
16111900,Alameda Unified,D,N,FEM,5,55,45,81.82,*,1.8,*,1.8,*,14.5,*,0,1516
16111900,Alameda Unified,D,N,FEM,6,34,30,88.24,*,2.9,*,2.9,*,5.9,*,0,1516
16111900,Alameda Unified,D,N,FEM,7,86,79,91.86,*,5.8,*,1.2,*,1.2,*,0,1516
16111900,Alameda Unified,D,N,FEM,9,11,*,81.82,*,18.2,*,0,*,0,*,0,1516
16111900,Alameda Unified,D,N,FEM,All,340,306,90,14,4.1,*,1.8,14,4.1,*,0,1516
16111900,Alameda Unified,D,N,FOS,All,*,*,25,*,25,*,0,*,50,*,0,1516
16111900,Alameda Unified,D,N,MAL,2,138,125,90.58,*,2.2,*,3.6,*,3.6,*,0,1516
16111900,Alameda Unified,D,N,MAL,3,*,*,85.71,*,14.3,*,0,*,0,*,0,1516
16111900,Alameda Unified,D,N,MAL,4,27,24,88.89,*,0,*,3.7,*,7.4,*,0,1516
16111900,Alameda Unified,D,N,MAL,5,51,39,76.47,*,15.7,*,0,*,7.8,*,0,1516
16111900,Alameda Unified,D,N,MAL,6,46,28,60.87,*,15.2,*,4.3,*,19.6,*,0,1516
16111900,Alameda Unified,D,N,MAL,7,100,90,90,*,4,*,2,*,4,*,0,1516
16111900,Alameda Unified,D,N,MAL,9,18,14,77.78,*,11.1,*,0,*,11.1,*,0,1516
16111900,Alameda Unified,D,N,MAL,All,387,326,84.24,25,6.5,*,2.6,26,6.7,*,0,1516
16111900,Alameda Unified,D,N,SD,All,361,284,78.67,31,8.6,11,3,35,9.7,*,0,1516
16111900,Alameda Unified,D,N,SE,All,94,50,53.19,13,13.8,16,17,15,16,*,0,1516
16112700,Albany City Unified,D,N,All,2,95,89,93.68,*,6.3,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,All,4,*,*,80,*,0,*,20,*,0,*,0,1516
16112700,Albany City Unified,D,N,All,5,53,48,90.57,*,9.4,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,All,6,22,19,86.36,*,4.5,*,0,*,9.1,*,0,1516
16112700,Albany City Unified,D,N,All,7,109,103,94.5,*,2.8,*,0,*,2.8,*,0,1516
16112700,Albany City Unified,D,N,All,9,27,27,100,*,0,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,All,All,312,291,93.27,15,4.8,*,0.3,*,1.6,*,0,1516
16112700,Albany City Unified,D,N,EL,All,57,50,87.72,*,10.5,*,0,*,1.8,*,0,1516
16112700,Albany City Unified,D,N,FEM,2,42,39,92.86,*,7.1,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,FEM,5,27,26,96.3,*,3.7,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,FEM,6,11,*,90.91,*,0,*,0,*,9.1,*,0,1516
16112700,Albany City Unified,D,N,FEM,7,52,49,94.23,*,3.8,*,0,*,1.9,*,0,1516
16112700,Albany City Unified,D,N,FEM,9,11,11,100,*,0,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,FEM,All,145,137,94.48,*,4.1,*,0,*,1.4,*,0,1516
16112700,Albany City Unified,D,N,MAL,2,53,50,94.34,*,5.7,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,MAL,4,*,*,75,*,0,*,25,*,0,*,0,1516
16112700,Albany City Unified,D,N,MAL,5,26,22,84.62,*,15.4,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,MAL,6,11,*,81.82,*,9.1,*,0,*,9.1,*,0,1516
16112700,Albany City Unified,D,N,MAL,7,57,54,94.74,*,1.8,*,0,*,3.5,*,0,1516
16112700,Albany City Unified,D,N,MAL,9,16,16,100,*,0,*,0,*,0,*,0,1516
16112700,Albany City Unified,D,N,MAL,All,167,154,92.22,*,5.4,*,0.6,*,1.8,*,0,1516
16112700,Albany City Unified,D,N,SD,All,103,95,92.23,*,4.9,*,0,*,2.9,*,0,1516
16112700,Albany City Unified,D,N,SE,All,33,29,87.88,*,3,*,0,*,9.1,*,0,1516
1611270130450,Albany High,S,N,All,2,94,88,93.62,*,6.4,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,All,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,All,5,47,44,93.62,*,6.4,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,All,6,17,17,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,All,7,106,101,95.28,*,2.8,*,0,*,1.9,*,0,1516
1611270130450,Albany High,S,N,All,9,26,26,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,All,All,295,281,95.25,12,4.1,*,0,*,0.7,*,0,1516
1611270130450,Albany High,S,N,EL,All,56,49,87.5,*,10.7,*,0,*,1.8,*,0,1516
1611270130450,Albany High,S,N,FEM,2,41,38,92.68,*,7.3,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,FEM,5,26,25,96.15,*,3.8,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,FEM,7,50,47,94,*,4,*,0,*,2,*,0,1516
1611270130450,Albany High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,FEM,All,139,132,94.96,*,4.3,*,0,*,0.7,*,0,1516
1611270130450,Albany High,S,N,MAL,2,53,50,94.34,*,5.7,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,MAL,5,21,19,90.48,*,9.5,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,MAL,7,56,54,96.43,*,1.8,*,0,*,1.8,*,0,1516
1611270130450,Albany High,S,N,MAL,9,16,16,100,*,0,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,MAL,All,156,149,95.51,*,3.8,*,0,*,0.6,*,0,1516
1611270130450,Albany High,S,N,SD,All,92,89,96.74,*,3.3,*,0,*,0,*,0,1516
1611270130450,Albany High,S,N,SE,All,28,26,92.86,*,0,*,0,*,7.1,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,All,2,*,*,100,*,0,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,All,5,*,*,0,*,100,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,All,All,*,*,50,*,50,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,EL,All,*,*,100,*,0,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,MAL,5,*,*,0,*,100,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,MAL,All,*,*,0,*,100,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,SD,All,*,*,0,*,100,*,0,*,0,*,0,1516
1612420110478,Alternative Learning Academy at Conley-Caraballo High,S,N,SE,All,*,*,50,*,50,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,All,0,*,*,0,*,100,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,S,Y,All,0,*,*,0,*,100,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,All,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,S,Y,All,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,All,5,41,20,48.78,*,17.1,*,0,14,34.1,*,0,1516
1611190130625,Alternatives in Action,S,Y,All,5,41,20,48.78,*,17.1,*,0,14,34.1,*,0,1516
1611190130625,Alternatives in Action,D,Y,All,6,*,*,83.33,*,16.7,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,S,Y,All,6,*,*,83.33,*,16.7,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,All,7,*,*,0,*,0,*,0,*,100,*,0,1516
1611190130625,Alternatives in Action,S,Y,All,7,*,*,0,*,0,*,0,*,100,*,0,1516
1611190130625,Alternatives in Action,D,Y,All,All,50,26,52,*,18,*,0,15,30,*,0,1516
1611190130625,Alternatives in Action,S,Y,All,All,50,26,52,*,18,*,0,15,30,*,0,1516
1611190130625,Alternatives in Action,D,Y,EL,All,34,18,52.94,*,20.6,*,0,*,26.5,*,0,1516
1611190130625,Alternatives in Action,S,Y,EL,All,34,18,52.94,*,20.6,*,0,*,26.5,*,0,1516
1611190130625,Alternatives in Action,S,Y,FEM,5,22,12,54.55,*,9.1,*,0,*,36.4,*,0,1516
1611190130625,Alternatives in Action,D,Y,FEM,5,22,12,54.55,*,9.1,*,0,*,36.4,*,0,1516
1611190130625,Alternatives in Action,S,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,FEM,All,25,15,60,*,8,*,0,*,32,*,0,1516
1611190130625,Alternatives in Action,S,Y,FEM,All,25,15,60,*,8,*,0,*,32,*,0,1516
1611190130625,Alternatives in Action,S,Y,MAL,0,*,*,0,*,100,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,MAL,0,*,*,0,*,100,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,S,Y,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,S,Y,MAL,5,19,*,42.11,*,26.3,*,0,*,31.6,*,0,1516
1611190130625,Alternatives in Action,D,Y,MAL,5,19,*,42.11,*,26.3,*,0,*,31.6,*,0,1516
1611190130625,Alternatives in Action,S,Y,MAL,6,*,*,66.67,*,33.3,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,D,Y,MAL,6,*,*,66.67,*,33.3,*,0,*,0,*,0,1516
1611190130625,Alternatives in Action,S,Y,MAL,7,*,*,0,*,0,*,0,*,100,*,0,1516
1611190130625,Alternatives in Action,D,Y,MAL,7,*,*,0,*,0,*,0,*,100,*,0,1516
1611190130625,Alternatives in Action,D,Y,MAL,All,25,11,44,*,28,*,0,*,28,*,0,1516
1611190130625,Alternatives in Action,S,Y,MAL,All,25,11,44,*,28,*,0,*,28,*,0,1516
1611190130625,Alternatives in Action,S,Y,SD,All,48,26,54.17,*,16.7,*,0,14,29.2,*,0,1516
1611190130625,Alternatives in Action,D,Y,SD,All,48,26,54.17,*,16.7,*,0,14,29.2,*,0,1516
1611190130625,Alternatives in Action,D,Y,SE,All,*,*,50,*,16.7,*,0,*,33.3,*,0,1516
1611190130625,Alternatives in Action,S,Y,SE,All,*,*,50,*,16.7,*,0,*,33.3,*,0,1516
1611760130062,American High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,All,2,229,225,98.25,*,0.9,*,0,*,0.9,*,0,1516
1611760130062,American High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,All,4,48,46,95.83,*,0,*,0,*,4.2,*,0,1516
1611760130062,American High,S,N,All,5,49,42,85.71,*,6.1,*,0,*,8.2,*,0,1516
1611760130062,American High,S,N,All,6,25,24,96,*,4,*,0,*,0,*,0,1516
1611760130062,American High,S,N,All,7,73,67,91.78,*,5.5,*,0,*,2.7,*,0,1516
1611760130062,American High,S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,All,All,433,413,95.38,*,2.3,*,0,*,2.3,*,0,1516
1611760130062,American High,S,N,EL,All,48,39,81.25,*,8.3,*,0,*,10.4,*,0,1516
1611760130062,American High,S,N,FEM,2,111,109,98.2,*,0.9,*,0,*,0.9,*,0,1516
1611760130062,American High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,FEM,4,17,17,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,FEM,5,22,20,90.91,*,9.1,*,0,*,0,*,0,1516
1611760130062,American High,S,N,FEM,6,*,*,90,*,10,*,0,*,0,*,0,1516
1611760130062,American High,S,N,FEM,7,28,25,89.29,*,3.6,*,0,*,7.1,*,0,1516
1611760130062,American High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,FEM,All,192,184,95.83,*,2.6,*,0,*,1.6,*,0,1516
1611760130062,American High,S,N,FOS,All,*,*,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,MAL,2,118,116,98.31,*,0.8,*,0,*,0.8,*,0,1516
1611760130062,American High,S,N,MAL,4,31,29,93.55,*,0,*,0,*,6.5,*,0,1516
1611760130062,American High,S,N,MAL,5,27,22,81.48,*,3.7,*,0,*,14.8,*,0,1516
1611760130062,American High,S,N,MAL,6,15,15,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,MAL,7,45,42,93.33,*,6.7,*,0,*,0,*,0,1516
1611760130062,American High,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1516
1611760130062,American High,S,N,MAL,All,241,229,95.02,*,2.1,*,0,*,2.9,*,0,1516
1611760130062,American High,S,N,SD,All,126,115,91.27,*,4.8,*,0,*,4,*,0,1516
1611760130062,American High,S,N,SE,All,35,25,71.43,*,11.4,*,0,*,17.1,*,0,1516
1612590111856,American Indian Public High,D,Y,All,2,24,19,79.17,*,20.8,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,All,2,24,19,79.17,*,20.8,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,D,Y,All,5,*,*,50,*,33.3,*,0,*,16.7,*,0,1516
1612590111856,American Indian Public High,S,Y,All,5,*,*,50,*,33.3,*,0,*,16.7,*,0,1516
1612590111856,American Indian Public High,D,Y,All,6,*,*,100,*,0,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,All,6,*,*,100,*,0,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,D,Y,All,All,32,24,75,*,21.9,*,0,*,3.1,*,0,1516
1612590111856,American Indian Public High,S,Y,All,All,32,24,75,*,21.9,*,0,*,3.1,*,0,1516
1612590111856,American Indian Public High,D,Y,EL,All,*,*,50,*,50,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,EL,All,*,*,50,*,50,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,FEM,2,11,*,90.91,*,9.1,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,D,Y,FEM,2,11,*,90.91,*,9.1,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,D,Y,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,D,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,D,Y,FEM,All,14,13,92.86,*,7.1,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,FEM,All,14,13,92.86,*,7.1,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,MAL,2,13,*,69.23,*,30.8,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,D,Y,MAL,2,13,*,69.23,*,30.8,*,0,*,0,*,0,1516
1612590111856,American Indian Public High,S,Y,MAL,5,*,*,40,*,40,*,0,*,20,*,0,1516
